Date,Country,City,Specie,count,min,max,median,variance
2024-07-07,BR,Vitória,co,24,1.7,2.9,2.3,2.21
2024-09-24,BR,Vitória,co,120,0.5,4.0,1.7,7.29
2024-06-27,BR,Vitória,co,96,1.0,3.0,1.7,1.87
2024-08-11,BR,Vitória,co,117,0.3,2.0,0.9,1.88
2024-08-22,BR,Vitória,co,120,0.9,4.3,2.0,5.6
2024-08-23,BR,Vitória,co,120,0.7,3.9,1.5,5.47
2024-01-16,BR,Vitória,co,105,0.4,4.5,2.3,17.69
2024-03-28,BR,Vitória,co,79,0.2,3.4,1.3,6.19
2024-04-11,BR,Vitória,co,120,0.5,3.9,1.5,6.77
2024-04-15,BR,Vitória,co,120,0.3,4.9,1.8,14.45
2024-08-26,BR,Vitória,co,120,0.4,2.0,1.0,1.98
2024-09-12,BR,Vitória,co,120,0.6,3.2,1.1,3.05
2024-11-06,BR,Vitória,co,108,0.1,3.5,0.9,8.05
2024-11-26,BR,Vitória,co,120,0.6,5.1,1.9,9.87
2024-11-08,BR,Vitória,co,96,0.3,3.0,0.9,3.77
2024-11-23,BR,Vitória,co,115,0.4,3.2,1.6,4.79
2024-01-24,BR,Vitória,co,97,0.2,3.8,2.0,10.65
2024-05-30,BR,Vitória,co,120,0.2,2.5,0.7,3.25
2024-06-29,BR,Vitória,co,88,0.7,4.8,1.7,13.68
2024-08-03,BR,Vitória,co,120,0.5,3.7,1.5,7.87
2024-09-30,BR,Vitória,co,120,0.9,4.6,2.6,9.47
2024-10-25,BR,Vitória,co,120,0.4,2.6,1.1,3.29
2024-03-09,BR,Vitória,co,120,0.8,2.8,1.7,2.7
2024-05-05,BR,Vitória,co,120,0.2,2.7,1.8,5.12
2024-05-13,BR,Vitória,co,120,0.1,4.2,1.4,10.92
2024-08-20,BR,Vitória,co,120,0.4,3.6,1.3,8.12
2024-07-13,BR,Vitória,co,104,0.1,4.1,1.7,7.23
2024-11-29,BR,Vitória,co,120,0.1,4.0,1.3,7.01
2024-05-14,BR,Vitória,co,119,0.5,3.0,1.5,3.77
2024-05-28,BR,Vitória,co,120,0.8,3.1,1.7,3.22
2024-06-25,BR,Vitória,co,96,0.4,2.8,1.3,2.61
2024-07-08,BR,Vitória,co,44,1.1,3.5,1.8,4.65
2024-01-02,BR,Vitória,co,37,1.1,2.2,1.9,0.98
2024-05-07,BR,Vitória,co,103,0.9,3.8,2.0,6.35
2024-05-23,BR,Vitória,co,120,0.4,3.0,1.5,3.18
2024-08-28,BR,Vitória,co,114,0.4,2.8,1.2,3.48
2024-11-10,BR,Vitória,co,94,0.3,1.3,0.4,0.42
2024-01-08,BR,Vitória,co,28,0.4,2.4,1.6,4.35
2024-03-07,BR,Vitória,co,103,0.7,2.9,1.8,3.91
2024-04-06,BR,Vitória,co,96,0.4,2.9,1.2,6.64
2024-04-28,BR,Vitória,co,96,0.4,3.9,1.3,8.83
2024-07-18,BR,Vitória,co,109,0.7,3.9,2.0,7.14
2024-08-01,BR,Vitória,co,120,0.3,3.7,1.1,8.65
2024-08-14,BR,Vitória,co,120,0.4,3.4,1.6,6.78
2024-09-17,BR,Vitória,co,120,0.2,4.2,1.9,14.4
2024-02-07,BR,Vitória,co,108,0.2,3.7,1.3,11.49
2024-02-25,BR,Vitória,co,90,0.1,3.1,1.1,4.99
2024-04-21,BR,Vitória,co,120,0.2,2.3,1.1,2.7
2024-06-20,BR,Vitória,co,65,0.2,3.0,1.1,4.01
2024-01-22,BR,Vitória,co,84,0.3,4.6,2.1,18.17
2024-03-27,BR,Vitória,co,83,0.5,3.5,1.3,6.0
2024-04-30,BR,Vitória,co,96,0.9,3.5,1.7,5.59
2024-10-31,BR,Vitória,co,120,0.4,3.2,1.5,9.69
2024-06-28,BR,Vitória,co,96,1.4,3.7,2.1,3.64
2024-08-18,BR,Vitória,co,107,0.6,3.0,1.4,3.8
2024-02-13,BR,Vitória,co,85,0.1,2.7,1.7,5.55
2024-02-22,BR,Vitória,co,84,0.3,3.3,1.3,6.0
2024-03-11,BR,Vitória,co,115,0.7,4.3,2.0,4.24
2024-05-03,BR,Vitória,co,104,0.6,3.3,1.5,5.0
2024-08-30,BR,Vitória,co,120,0.8,3.8,1.8,3.68
2024-10-28,BR,Vitória,co,97,0.2,1.6,0.7,1.61
2024-11-28,BR,Vitória,co,120,0.1,3.3,1.1,6.97
2024-02-20,BR,Vitória,co,90,0.4,3.7,1.8,7.82
2024-03-14,BR,Vitória,co,118,0.8,3.9,1.7,5.01
2024-05-26,BR,Vitória,co,80,0.3,1.8,0.7,1.37
2024-07-27,BR,Vitória,co,120,0.3,4.2,1.4,9.14
2024-09-02,BR,Vitória,co,120,0.3,5.2,1.7,14.09
2024-03-30,BR,Vitória,co,120,0.3,10.1,2.5,41.65
2024-04-04,BR,Vitória,co,120,0.5,3.7,1.5,4.88
2024-04-12,BR,Vitória,co,120,0.4,4.9,1.4,19.34
2024-07-23,BR,Vitória,co,120,0.5,4.1,1.4,8.92
2024-02-03,BR,Vitória,co,105,0.2,3.1,1.0,5.42
2024-03-26,BR,Vitória,co,75,1.1,3.8,1.7,2.27
2024-05-25,BR,Vitória,co,96,0.4,2.0,1.1,1.39
2024-11-14,BR,Vitória,co,116,0.5,3.4,1.3,6.17
2024-06-04,BR,Vitória,co,120,0.9,5.0,2.5,10.14
2024-07-03,BR,Vitória,co,72,1.2,3.0,1.9,3.4
2024-07-04,BR,Vitória,co,72,0.7,3.8,2.0,5.37
2024-07-10,BR,Vitória,co,103,0.7,3.3,1.5,4.01
2024-01-25,BR,Vitória,co,104,0.6,5.2,2.9,16.2
2024-04-19,BR,Vitória,co,113,0.1,2.1,0.8,2.65
2024-04-25,BR,Vitória,co,120,0.7,4.4,1.7,6.9
2024-06-01,BR,Vitória,co,96,0.5,3.1,1.0,5.23
2024-11-12,BR,Vitória,co,96,0.4,4.9,1.0,13.36
2024-07-21,BR,Vitória,co,85,0.1,2.5,0.9,4.85
2024-09-25,BR,Vitória,co,120,0.5,5.7,1.7,13.37
2024-10-12,BR,Vitória,co,120,0.7,3.3,1.8,5.92
2024-10-20,BR,Vitória,co,119,0.3,3.2,0.9,3.56
2024-05-20,BR,Vitória,co,98,0.8,3.5,1.5,6.0
2024-07-05,BR,Vitória,co,57,0.3,3.0,1.8,7.25
2024-07-22,BR,Vitória,co,100,0.2,3.3,1.2,9.61
2024-09-16,BR,Vitória,co,120,0.5,4.2,1.9,14.72
2024-10-15,BR,Vitória,co,120,0.6,4.8,1.6,7.9
2024-11-20,BR,Vitória,co,120,0.3,3.9,0.8,8.53
2024-01-12,BR,Vitória,co,91,0.1,3.4,2.8,14.53
2024-02-04,BR,Vitória,co,111,0.3,2.5,1.0,2.21
2024-03-06,BR,Vitória,co,94,0.6,2.8,1.7,2.97
2024-04-24,BR,Vitória,co,120,0.6,4.7,1.5,7.05
2024-03-13,BR,Vitória,co,108,0.8,3.5,1.6,5.29
2024-04-26,BR,Vitória,co,106,0.8,4.0,2.1,8.46
2024-06-06,BR,Vitória,co,111,0.5,6.2,1.6,16.49
2024-09-04,BR,Vitória,co,120,0.8,4.9,2.1,8.9
2024-08-16,BR,Vitória,co,120,0.7,5.2,1.6,10.52
2024-10-03,BR,Vitória,co,120,0.5,4.2,1.6,7.92
2024-02-09,BR,Vitória,co,97,0.2,3.5,2.2,9.25
2024-02-14,BR,Vitória,co,59,0.4,2.5,2.0,2.98
2024-02-21,BR,Vitória,co,90,0.3,3.2,1.2,7.38
2024-06-17,BR,Vitória,co,79,0.1,3.8,1.3,10.66
2024-05-27,BR,Vitória,co,119,0.4,2.7,1.3,3.82
2024-07-19,BR,Vitória,co,111,0.4,3.9,1.1,8.05
2024-08-29,BR,Vitória,co,120,0.6,4.3,1.8,5.97
2024-10-02,BR,Vitória,co,120,0.7,3.9,1.7,7.91
2024-01-04,BR,Vitória,co,87,0.5,3.3,1.7,5.64
2024-01-11,BR,Vitória,co,83,0.3,3.3,2.7,11.93
2024-03-01,BR,Vitória,co,87,0.8,2.8,2.1,2.86
2024-05-08,BR,Vitória,co,97,1.0,3.5,1.9,5.94
2024-05-24,BR,Vitória,co,114,0.3,2.0,1.0,1.9
2024-06-07,BR,Vitória,co,96,0.8,5.8,2.7,16.45
2024-11-05,BR,Vitória,co,120,0.4,3.2,1.4,7.58
2024-03-17,BR,Vitória,co,96,0.8,4.5,1.7,10.03
2024-03-25,BR,Vitória,co,71,0.5,1.8,1.3,1.06
2024-05-09,BR,Vitória,co,120,0.4,4.4,1.7,7.81
2024-05-16,BR,Vitória,co,120,0.2,3.1,1.2,6.2
2024-05-19,BR,Vitória,co,120,0.5,2.6,1.3,3.94
2024-06-16,BR,Vitória,co,89,0.4,4.3,1.1,10.78
2024-10-23,BR,Vitória,co,119,0.4,3.1,1.2,4.14
2024-11-02,BR,Vitória,co,119,0.5,3.0,1.3,7.17
2024-02-06,BR,Vitória,co,48,0.7,3.5,2.0,8.12
2024-04-05,BR,Vitória,co,105,0.3,3.2,1.1,7.56
2024-04-08,BR,Vitória,co,120,0.4,2.9,1.0,4.98
2024-04-16,BR,Vitória,co,89,0.4,3.6,1.5,7.79
2024-10-24,BR,Vitória,co,120,0.5,2.9,1.1,3.7
2024-01-15,BR,Vitória,co,87,0.3,4.1,3.0,18.72
2024-05-12,BR,Vitória,co,118,0.2,2.4,0.9,2.76
2024-06-08,BR,Vitória,co,95,0.9,4.9,2.0,8.27
2024-07-20,BR,Vitória,co,120,0.1,3.1,0.9,7.91
2024-07-24,BR,Vitória,co,120,0.2,3.6,1.5,7.24
2024-09-11,BR,Vitória,co,120,0.6,2.8,1.2,2.38
2024-09-22,BR,Vitória,co,120,0.6,3.9,2.0,9.5
2024-11-27,BR,Vitória,co,120,0.5,3.9,1.8,7.57
2024-01-09,BR,Vitória,co,86,0.3,3.0,1.6,7.17
2024-02-08,BR,Vitória,co,93,0.2,3.5,2.2,11.55
2024-06-19,BR,Vitória,co,72,0.5,3.9,1.3,7.51
2024-07-14,BR,Vitória,co,120,0.7,6.1,2.0,14.8
2024-09-06,BR,Vitória,co,112,1.1,5.3,2.2,12.99
2024-10-13,BR,Vitória,co,120,0.6,3.4,1.9,4.69
2024-01-20,BR,Vitória,co,120,0.3,3.5,2.2,10.33
2024-04-20,BR,Vitória,co,103,0.2,2.2,0.9,2.37
2024-07-17,BR,Vitória,co,107,0.6,4.1,1.8,7.45
2024-08-21,BR,Vitória,co,120,0.9,3.9,1.8,7.5
2024-10-26,BR,Vitória,co,120,0.4,3.6,1.2,5.17
2024-11-18,BR,Vitória,co,119,0.5,2.8,1.0,2.98
2024-01-29,BR,Vitória,co,95,0.2,6.8,2.8,46.21
2024-01-31,BR,Vitória,co,67,0.5,6.8,1.4,17.51
2024-02-15,BR,Vitória,co,75,0.1,2.8,1.7,6.42
2024-04-03,BR,Vitória,co,113,0.9,4.1,2.1,6.06
2024-02-05,BR,Vitória,co,95,0.6,2.8,1.0,4.32
2024-05-10,BR,Vitória,co,115,0.2,4.9,1.2,10.46
2024-09-14,BR,Vitória,co,120,0.6,4.2,1.7,11.27
2024-10-30,BR,Vitória,co,110,0.3,3.1,1.4,7.95
2024-02-10,BR,Vitória,co,105,0.6,3.5,2.0,6.29
2024-06-09,BR,Vitória,co,74,0.6,3.8,1.8,7.78
2024-06-14,BR,Vitória,co,106,0.2,4.6,1.5,9.72
2024-09-20,BR,Vitória,co,120,0.5,5.4,2.6,18.6
2024-07-29,BR,Vitória,co,110,0.4,3.3,1.4,7.61
2024-10-17,BR,Vitória,co,120,0.3,4.5,1.6,8.98
2024-11-04,BR,Vitória,co,120,0.4,4.5,1.2,9.67
2024-01-21,BR,Vitória,co,110,0.6,3.6,2.1,11.48
2024-06-21,BR,Vitória,co,76,0.5,3.5,1.3,4.03
2024-08-05,BR,Vitória,co,120,0.4,4.2,2.3,10.72
2024-09-08,BR,Vitória,co,120,1.1,3.0,1.8,2.65
2024-10-08,BR,Vitória,co,120,0.8,3.4,1.8,5.13
2024-11-21,BR,Vitória,co,120,0.5,3.2,1.1,5.45
2024-02-11,BR,Vitória,co,111,0.2,2.4,1.8,4.64
2024-03-05,BR,Vitória,co,96,0.5,4.4,1.3,9.27
2024-05-31,BR,Vitória,co,108,0.4,2.5,1.0,3.37
2024-08-13,BR,Vitória,co,119,0.3,2.2,1.3,3.45
2024-07-16,BR,Vitória,co,120,0.2,3.7,1.7,8.01
2024-10-21,BR,Vitória,co,120,0.3,4.5,1.3,6.45
2024-09-09,BR,Vitória,co,120,0.7,3.4,1.4,3.61
2024-01-14,BR,Vitória,co,85,0.0,3.9,0.9,17.04
2024-02-18,BR,Vitória,co,95,0.3,2.9,1.6,5.45
2024-03-03,BR,Vitória,co,106,0.2,1.7,0.7,1.45
2024-03-31,BR,Vitória,co,115,1.2,21.8,2.7,357.45
2024-05-22,BR,Vitória,co,120,0.5,4.2,1.4,9.98
2024-08-17,BR,Vitória,co,106,0.4,3.2,1.4,5.8
2024-02-28,BR,Vitória,co,71,0.3,3.1,1.7,3.39
2024-03-20,BR,Vitória,co,115,0.7,3.5,1.7,4.98
2024-09-05,BR,Vitória,co,119,1.0,4.0,2.3,6.62
2024-09-27,BR,Vitória,co,119,0.4,4.0,2.0,10.07
2024-05-01,BR,Vitória,co,96,0.4,3.0,1.0,4.76
2024-05-11,BR,Vitória,co,101,0.2,3.1,1.1,3.25
2024-05-29,BR,Vitória,co,119,0.5,3.0,1.5,4.39
2024-11-13,BR,Vitória,co,104,0.5,2.9,1.4,4.95
2024-09-23,BR,Vitória,co,120,0.4,4.2,2.0,13.3
2024-02-19,BR,Vitória,co,79,0.3,3.6,1.7,10.12
2024-07-02,BR,Vitória,co,71,0.6,3.3,1.8,6.7
2024-07-11,BR,Vitória,co,120,0.8,3.9,1.7,4.61
2024-08-19,BR,Vitória,co,119,0.3,3.5,1.2,7.4
2024-07-09,BR,Vitória,co,96,1.0,3.4,1.8,3.53
2024-07-25,BR,Vitória,co,114,0.2,3.7,1.5,8.02
2024-01-27,BR,Vitória,co,106,0.3,5.6,2.6,14.39
2024-03-29,BR,Vitória,co,108,0.4,3.3,1.5,4.99
2024-06-18,BR,Vitória,co,75,0.5,4.6,1.6,11.69
2024-07-01,BR,Vitória,co,62,0.5,2.4,0.9,5.0
2024-07-30,BR,Vitória,co,120,0.6,3.3,1.6,6.75
2024-09-26,BR,Vitória,co,120,0.4,2.9,1.5,3.7
2024-10-27,BR,Vitória,co,115,0.2,1.8,1.1,1.6
2024-09-10,BR,Vitória,co,120,0.6,2.9,1.3,2.6
2024-11-19,BR,Vitória,co,120,0.5,4.0,0.9,6.17
2024-04-09,BR,Vitória,co,111,0.5,3.3,1.5,6.92
2024-04-18,BR,Vitória,co,120,0.1,2.0,1.0,2.45
2024-06-05,BR,Vitória,co,120,0.5,4.1,1.2,10.65
2024-08-12,BR,Vitória,co,119,0.7,2.7,1.5,3.03
2024-03-16,BR,Vitória,co,117,0.7,4.3,1.5,6.21
2024-05-06,BR,Vitória,co,106,0.1,4.5,1.4,12.86
2024-06-26,BR,Vitória,co,96,0.7,3.7,1.8,8.45
2024-10-07,BR,Vitória,co,120,0.7,3.5,1.7,4.65
2024-01-18,BR,Vitória,co,107,0.1,3.4,2.1,11.85
2024-01-26,BR,Vitória,co,109,0.4,6.2,2.9,26.81
2024-02-29,BR,Vitória,co,96,0.8,3.3,1.8,4.27
2024-03-12,BR,Vitória,co,99,0.5,3.4,1.5,5.05
2024-08-06,BR,Vitória,co,120,0.3,4.3,1.5,9.47
2024-09-01,BR,Vitória,co,120,0.5,2.7,1.3,3.06
2024-10-11,BR,Vitória,co,120,0.5,4.8,2.1,11.72
2024-01-17,BR,Vitória,co,89,0.0,3.3,1.5,12.66
2024-04-23,BR,Vitória,co,120,0.7,3.5,1.9,5.62
2024-06-03,BR,Vitória,co,120,0.6,5.1,1.8,11.28
2024-08-04,BR,Vitória,co,120,0.6,3.7,1.5,6.81
2024-01-05,BR,Vitória,co,19,0.4,3.2,1.8,8.0
2024-01-30,BR,Vitória,co,86,0.1,6.5,2.8,41.58
2024-03-15,BR,Vitória,co,120,0.8,3.8,1.7,4.91
2024-05-04,BR,Vitória,co,112,0.2,3.6,1.2,5.21
2024-01-19,BR,Vitória,co,117,0.3,4.0,2.1,13.84
2024-02-24,BR,Vitória,co,94,0.2,2.5,1.2,4.58
2024-10-14,BR,Vitória,co,120,0.7,2.4,1.8,2.68
2024-06-02,BR,Vitória,co,108,0.2,3.4,0.9,8.48
2024-07-15,BR,Vitória,co,113,0.4,3.0,2.0,4.04
2024-07-26,BR,Vitória,co,120,0.2,3.6,1.3,7.2
2024-07-31,BR,Vitória,co,120,0.3,3.3,1.3,6.89
2024-01-03,BR,Vitória,co,95,0.4,2.9,1.9,4.18
2024-03-08,BR,Vitória,co,96,0.8,3.4,1.8,3.96
2024-03-18,BR,Vitória,co,96,0.8,4.5,1.8,7.95
2024-05-18,BR,Vitória,co,120,0.1,3.1,1.3,5.26
2024-10-05,BR,Vitória,co,120,0.7,3.6,1.4,4.8
2024-10-22,BR,Vitória,co,120,0.8,4.5,1.4,7.18
2024-11-24,BR,Vitória,co,117,0.5,2.7,1.5,4.2
2024-07-06,BR,Vitória,co,24,2.2,2.8,2.4,0.43
2024-10-06,BR,Vitória,co,120,0.6,2.2,1.4,1.93
2024-01-10,BR,Vitória,co,72,0.4,3.6,2.4,8.07
2024-02-17,BR,Vitória,co,102,0.1,3.6,1.7,7.69
2024-06-24,BR,Vitória,co,96,0.2,2.4,1.2,2.9
2024-06-30,BR,Vitória,co,96,0.5,4.2,1.2,5.85
2024-01-19,BR,Vitória,o3,94,4.1,16.0,10.0,115.87
2024-06-09,BR,Vitória,o3,34,1.7,24.0,6.0,507.74
2024-07-16,BR,Vitória,o3,96,3.4,33.3,18.1,579.39
2024-07-25,BR,Vitória,o3,96,3.1,21.5,12.0,239.53
2024-08-05,BR,Vitória,o3,96,1.8,15.4,6.3,130.41
2024-11-17,BR,Vitória,o3,96,1.4,15.1,7.8,134.67
2024-01-10,BR,Vitória,o3,67,1.1,15.8,9.9,197.14
2024-01-31,BR,Vitória,o3,90,2.8,22.3,10.3,290.92
2024-02-10,BR,Vitória,o3,90,5.3,16.4,9.4,99.62
2024-02-14,BR,Vitória,o3,68,3.5,11.3,6.5,53.57
2024-05-03,BR,Vitória,o3,96,3.5,18.8,8.7,146.08
2024-05-15,BR,Vitória,o3,81,6.1,29.7,16.4,373.8
2024-06-16,BR,Vitória,o3,48,3.2,18.0,11.1,181.75
2024-08-20,BR,Vitória,o3,96,5.2,19.1,11.9,117.28
2024-08-24,BR,Vitória,o3,96,13.6,28.7,23.2,164.72
2024-08-27,BR,Vitória,o3,96,9.8,24.3,18.6,138.29
2024-10-30,BR,Vitória,o3,83,3.8,24.6,16.1,334.04
2024-01-29,BR,Vitória,o3,93,2.5,28.8,8.7,233.36
2024-02-08,BR,Vitória,o3,95,3.3,9.7,4.1,37.97
2024-03-09,BR,Vitória,o3,96,2.0,16.1,6.8,125.03
2024-03-26,BR,Vitória,o3,96,3.0,24.4,9.8,359.21
2024-09-07,BR,Vitória,o3,96,8.2,25.0,18.2,164.52
2024-09-11,BR,Vitória,o3,96,7.2,16.9,12.6,53.56
2024-01-03,BR,Vitória,o3,95,3.8,12.5,7.2,50.17
2024-01-18,BR,Vitória,o3,84,3.6,16.0,9.8,146.85
2024-02-11,BR,Vitória,o3,94,7.8,19.3,11.4,68.4
2024-03-28,BR,Vitória,o3,96,3.2,20.9,12.1,178.89
2024-04-06,BR,Vitória,o3,96,5.8,35.6,17.6,587.55
2024-07-22,BR,Vitória,o3,96,4.9,25.4,14.3,223.16
2024-09-20,BR,Vitória,o3,96,1.5,22.8,11.7,385.48
2024-10-13,BR,Vitória,o3,96,15.1,36.7,28.2,336.41
2024-10-20,BR,Vitória,o3,96,7.8,20.2,11.9,108.11
2024-03-11,BR,Vitória,o3,94,2.3,21.8,9.6,381.91
2024-05-17,BR,Vitória,o3,96,3.6,27.1,14.4,255.7
2024-06-27,BR,Vitória,o3,48,5.9,30.7,14.9,656.48
2024-07-12,BR,Vitória,o3,79,4.5,24.3,13.2,240.8
2024-08-09,BR,Vitória,o3,94,8.8,19.1,12.6,87.21
2024-09-04,BR,Vitória,o3,96,7.8,26.4,16.1,182.2
2024-09-13,BR,Vitória,o3,96,7.8,18.1,13.7,72.06
2024-10-01,BR,Vitória,o3,79,1.9,18.8,9.6,256.95
2024-10-09,BR,Vitória,o3,93,6.5,25.1,15.6,275.59
2024-11-15,BR,Vitória,o3,96,0.8,14.5,5.7,106.48
2024-01-09,BR,Vitória,o3,94,1.7,16.1,9.3,134.59
2024-02-12,BR,Vitória,o3,88,3.4,10.8,7.6,27.06
2024-05-12,BR,Vitória,o3,95,3.7,20.6,10.0,155.26
2024-08-01,BR,Vitória,o3,96,4.3,24.2,13.3,240.37
2024-11-18,BR,Vitória,o3,96,1.0,12.4,7.0,93.1
2024-03-13,BR,Vitória,o3,90,2.3,29.8,9.2,633.27
2024-05-05,BR,Vitória,o3,88,1.8,18.5,6.8,260.93
2024-10-16,BR,Vitória,o3,96,2.7,26.8,12.3,390.36
2024-11-03,BR,Vitória,o3,96,3.4,18.2,10.9,138.91
2024-07-27,BR,Vitória,o3,96,3.7,18.9,10.8,126.96
2024-07-30,BR,Vitória,o3,89,4.3,36.7,18.0,990.93
2024-11-24,BR,Vitória,o3,96,1.8,18.9,6.3,245.46
2024-11-27,BR,Vitória,o3,96,1.8,15.9,6.0,185.2
2024-02-03,BR,Vitória,o3,95,3.0,12.8,6.6,80.77
2024-03-08,BR,Vitória,o3,72,1.9,14.6,6.9,131.75
2024-03-24,BR,Vitória,o3,96,6.0,34.2,14.8,667.59
2024-04-20,BR,Vitória,o3,79,9.3,26.8,17.6,191.3
2024-07-11,BR,Vitória,o3,80,8.2,30.4,14.9,358.57
2024-08-31,BR,Vitória,o3,96,7.0,21.2,14.5,76.5
2024-10-24,BR,Vitória,o3,96,5.3,18.1,10.4,123.78
2024-01-21,BR,Vitória,o3,86,7.0,36.7,18.0,732.93
2024-03-27,BR,Vitória,o3,96,3.7,26.2,10.3,365.13
2024-06-07,BR,Vitória,o3,48,0.4,21.5,5.7,445.56
2024-06-13,BR,Vitória,o3,48,1.8,15.9,6.5,221.18
2024-06-17,BR,Vitória,o3,48,3.1,12.6,8.2,64.51
2024-09-30,BR,Vitória,o3,72,4.6,24.8,13.6,280.18
2024-11-20,BR,Vitória,o3,96,2.2,15.7,6.3,106.97
2024-03-30,BR,Vitória,o3,96,3.7,16.3,8.8,76.86
2024-04-18,BR,Vitória,o3,96,4.3,25.6,12.4,316.06
2024-01-25,BR,Vitória,o3,80,1.8,17.0,4.3,265.19
2024-04-24,BR,Vitória,o3,96,2.1,13.8,6.1,92.62
2024-08-10,BR,Vitória,o3,93,7.3,24.9,14.8,257.83
2024-01-05,BR,Vitória,o3,19,2.4,8.5,6.6,70.2
2024-04-05,BR,Vitória,o3,96,4.7,37.1,17.4,628.42
2024-09-17,BR,Vitória,o3,96,1.5,30.5,15.8,807.28
2024-10-10,BR,Vitória,o3,75,3.3,28.7,21.8,638.99
2024-10-11,BR,Vitória,o3,96,3.7,28.8,16.6,514.59
2024-01-23,BR,Vitória,o3,90,2.2,14.9,7.5,126.13
2024-02-13,BR,Vitória,o3,76,4.7,11.6,6.3,28.85
2024-04-13,BR,Vitória,o3,96,3.5,18.5,8.7,143.51
2024-08-29,BR,Vitória,o3,96,2.1,26.4,13.4,464.37
2024-11-19,BR,Vitória,o3,96,2.0,14.2,7.7,148.73
2024-02-18,BR,Vitória,o3,90,5.7,18.9,9.0,90.07
2024-03-25,BR,Vitória,o3,95,5.3,24.0,14.6,247.32
2024-06-15,BR,Vitória,o3,48,2.7,16.9,8.1,233.68
2024-07-23,BR,Vitória,o3,96,2.1,34.1,12.5,850.82
2024-10-04,BR,Vitória,o3,96,5.7,36.2,20.1,482.25
2024-02-05,BR,Vitória,o3,96,2.3,10.1,5.0,47.09
2024-03-07,BR,Vitória,o3,80,3.9,23.4,11.8,230.74
2024-04-16,BR,Vitória,o3,71,1.3,19.7,7.9,201.5
2024-04-17,BR,Vitória,o3,86,1.8,15.7,10.2,151.66
2024-04-21,BR,Vitória,o3,96,6.8,30.0,14.2,427.68
2024-06-08,BR,Vitória,o3,47,1.8,21.0,6.0,387.57
2024-11-05,BR,Vitória,o3,96,1.9,10.7,7.3,46.19
2024-03-02,BR,Vitória,o3,94,7.6,21.1,14.1,76.52
2024-07-26,BR,Vitória,o3,96,2.8,17.8,11.6,97.08
2024-01-30,BR,Vitória,o3,93,2.6,17.6,7.9,164.34
2024-03-14,BR,Vitória,o3,95,4.1,25.9,15.9,276.1
2024-04-30,BR,Vitória,o3,90,1.7,18.8,7.6,210.1
2024-08-15,BR,Vitória,o3,96,3.3,23.3,15.8,196.15
2024-08-26,BR,Vitória,o3,96,8.8,30.9,18.3,223.41
2024-09-21,BR,Vitória,o3,96,1.5,19.4,11.6,309.68
2024-11-04,BR,Vitória,o3,96,2.9,13.3,9.0,88.18
2024-01-20,BR,Vitória,o3,96,4.5,15.4,9.6,90.88
2024-02-19,BR,Vitória,o3,93,3.0,15.2,7.1,113.71
2024-04-19,BR,Vitória,o3,89,7.5,21.4,16.8,138.07
2024-05-01,BR,Vitória,o3,96,3.5,20.0,9.1,200.63
2024-08-30,BR,Vitória,o3,96,1.4,22.5,11.6,350.65
2024-11-13,BR,Vitória,o3,96,2.0,37.5,9.2,1037.16
2024-02-21,BR,Vitória,o3,90,5.6,13.4,9.6,32.73
2024-03-15,BR,Vitória,o3,96,7.1,23.1,14.6,110.82
2024-03-31,BR,Vitória,o3,92,5.5,28.6,14.3,333.92
2024-05-09,BR,Vitória,o3,96,2.0,15.9,8.2,89.17
2024-09-14,BR,Vitória,o3,96,1.9,22.4,14.2,404.91
2024-09-18,BR,Vitória,o3,96,2.0,30.9,15.2,697.22
2024-11-16,BR,Vitória,o3,96,1.1,13.7,6.6,107.08
2024-01-02,BR,Vitória,o3,40,7.5,20.4,13.3,107.29
2024-01-12,BR,Vitória,o3,74,2.5,19.1,10.1,115.04
2024-03-22,BR,Vitória,o3,96,3.7,14.6,8.0,67.0
2024-06-19,BR,Vitória,o3,48,3.2,17.0,8.0,198.85
2024-07-17,BR,Vitória,o3,96,1.4,24.2,8.8,464.57
2024-08-08,BR,Vitória,o3,91,8.2,18.4,13.7,86.4
2024-08-28,BR,Vitória,o3,96,7.8,27.0,15.8,191.04
2024-11-25,BR,Vitória,o3,96,1.5,18.8,4.6,207.54
2024-05-13,BR,Vitória,o3,96,3.7,16.2,8.1,79.81
2024-05-22,BR,Vitória,o3,96,4.2,26.1,13.2,291.03
2024-06-01,BR,Vitória,o3,72,7.4,24.1,15.5,157.43
2024-06-10,BR,Vitória,o3,48,2.5,17.8,9.2,228.51
2024-01-14,BR,Vitória,o3,85,5.1,18.1,9.9,109.41
2024-02-20,BR,Vitória,o3,90,4.5,18.4,7.4,87.55
2024-02-23,BR,Vitória,o3,92,3.0,15.4,5.6,67.68
2024-03-21,BR,Vitória,o3,96,4.8,16.2,9.0,70.61
2024-03-29,BR,Vitória,o3,96,1.6,21.5,8.4,330.5
2024-07-08,BR,Vitória,o3,72,9.4,27.4,15.9,213.5
2024-09-09,BR,Vitória,o3,96,10.9,20.8,15.9,57.36
2024-10-29,BR,Vitória,o3,73,2.4,19.7,13.4,259.8
2024-11-01,BR,Vitória,o3,96,2.0,21.6,9.5,231.12
2024-03-18,BR,Vitória,o3,96,4.7,19.6,7.9,141.69
2024-08-03,BR,Vitória,o3,96,4.8,20.4,15.3,209.43
2024-11-06,BR,Vitória,o3,96,1.3,11.1,6.5,59.54
