Date,Country,City,Specie,count,min,max,median,variance
2024-10-16,BR,São Paulo,o3,178,0.5,102.6,20.4,5377.67
2024-04-26,BR,São Paulo,o3,434,0.5,68.8,12.6,1751.3
2024-05-29,BR,São Paulo,o3,372,0.5,26.0,10.2,320.75
2024-07-18,BR,São Paulo,o3,340,0.5,39.8,11.4,1226.4
2024-07-24,BR,São Paulo,o3,414,0.5,60.4,15.5,2268.96
2024-09-25,BR,São Paulo,o3,329,0.5,136.6,28.1,12415.1
2024-09-27,BR,São Paulo,o3,351,0.5,57.8,22.0,938.7
2024-11-26,BR,São Paulo,o3,404,0.5,80.6,22.4,3656.11
2024-11-27,BR,São Paulo,o3,434,0.5,85.8,30.1,4169.92
2024-01-18,BR,São Paulo,o3,456,0.5,68.2,20.4,2296.23
2024-01-24,BR,São Paulo,o3,448,0.5,35.4,16.7,424.17
2024-03-20,BR,São Paulo,o3,418,0.5,85.1,17.9,3812.52
2024-06-20,BR,São Paulo,o3,386,0.5,64.3,9.8,2481.15
2024-10-15,BR,São Paulo,o3,171,4.1,113.6,22.0,3107.1
2024-02-05,BR,São Paulo,o3,390,0.5,117.6,16.7,5413.79
2024-03-01,BR,São Paulo,o3,400,0.5,37.4,11.0,737.49
2024-06-05,BR,São Paulo,o3,402,0.5,37.0,10.6,659.27
2024-07-20,BR,São Paulo,o3,401,0.5,162.6,7.8,5558.34
2024-04-12,BR,São Paulo,o3,418,0.5,39.4,15.9,589.69
2024-06-03,BR,São Paulo,o3,321,0.5,33.8,7.0,841.2
2024-11-14,BR,São Paulo,o3,309,1.7,21.6,13.0,177.27
2024-04-29,BR,São Paulo,o3,446,0.5,55.8,17.1,1425.83
2024-05-03,BR,São Paulo,o3,427,0.5,88.4,14.7,3289.39
2024-06-01,BR,São Paulo,o3,335,0.5,39.0,13.0,758.87
2024-06-13,BR,São Paulo,o3,391,0.5,48.0,9.0,2318.07
2024-02-04,BR,São Paulo,o3,420,0.5,39.8,13.0,1072.0
2024-02-14,BR,São Paulo,o3,309,0.9,26.0,11.0,266.82
2024-02-24,BR,São Paulo,o3,391,0.5,46.8,7.8,835.35
2024-03-29,BR,São Paulo,o3,403,0.5,38.6,11.0,896.68
2024-08-13,BR,São Paulo,o3,382,0.5,26.0,14.3,326.64
2024-10-08,BR,São Paulo,o3,344,1.7,95.5,19.5,2896.95
2024-01-15,BR,São Paulo,o3,434,0.5,48.4,19.1,2071.37
2024-01-31,BR,São Paulo,o3,412,0.5,101.1,11.0,2693.88
2024-03-22,BR,São Paulo,o3,418,0.9,27.3,15.1,258.61
2024-10-03,BR,São Paulo,o3,371,5.3,39.4,20.8,409.73
2024-08-16,BR,São Paulo,o3,319,0.5,98.8,11.8,7579.49
2024-09-20,BR,São Paulo,o3,145,0.5,74.7,22.8,3286.46
2024-01-20,BR,São Paulo,o3,417,2.9,41.9,19.5,559.04
2024-02-17,BR,São Paulo,o3,386,0.9,111.1,13.0,3658.99
2024-04-08,BR,São Paulo,o3,385,0.5,31.7,9.8,564.99
2024-07-08,BR,São Paulo,o3,418,0.5,34.2,12.6,240.02
2024-11-18,BR,São Paulo,o3,375,0.5,103.6,14.7,3446.44
2024-03-11,BR,São Paulo,o3,400,0.5,70.8,16.7,1039.19
2024-05-20,BR,São Paulo,o3,450,0.5,43.9,8.6,685.32
2024-07-10,BR,São Paulo,o3,362,0.5,26.9,5.7,473.83
2024-10-02,BR,São Paulo,o3,360,0.5,96.8,28.9,5467.83
2024-03-25,BR,São Paulo,o3,402,0.5,55.8,12.6,1248.35
2024-09-19,BR,São Paulo,o3,81,0.9,33.8,10.2,324.39
2024-10-28,BR,São Paulo,o3,318,0.5,28.9,13.9,376.04
2024-10-01,BR,São Paulo,o3,352,0.5,77.3,13.5,5476.17
2024-10-23,BR,São Paulo,o3,198,0.5,51.9,14.3,1694.58
2024-11-05,BR,São Paulo,o3,310,0.5,45.1,10.2,1249.14
2024-01-17,BR,São Paulo,o3,467,0.9,49.6,18.7,1402.99
2024-02-16,BR,São Paulo,o3,376,0.5,50.6,9.4,923.58
2024-02-26,BR,São Paulo,o3,398,0.9,40.7,13.5,500.47
2024-07-04,BR,São Paulo,o3,352,0.5,41.9,3.3,1300.75
2024-01-08,BR,São Paulo,o3,400,0.5,64.3,13.0,2572.7
2024-04-10,BR,São Paulo,o3,353,0.5,64.3,19.9,2505.45
2024-04-28,BR,São Paulo,o3,449,0.5,47.2,18.7,1769.6
2024-10-12,BR,São Paulo,o3,4,16.7,26.0,17.5,253.63
2024-08-14,BR,São Paulo,o3,373,0.5,49.6,13.9,821.58
2024-10-27,BR,São Paulo,o3,352,7.8,30.9,19.5,165.77
2024-11-19,BR,São Paulo,o3,319,0.5,107.1,18.3,3963.83
2024-11-20,BR,São Paulo,o3,140,0.9,77.3,22.0,2914.42
2024-10-29,BR,São Paulo,o3,367,0.5,46.8,12.6,618.23
2024-03-28,BR,São Paulo,o3,411,0.5,19.9,6.5,178.06
2024-05-09,BR,São Paulo,o3,416,0.5,99.4,14.7,2053.09
2024-07-19,BR,São Paulo,o3,424,0.5,170.3,13.0,5772.59
2024-10-26,BR,São Paulo,o3,348,2.5,50.6,26.0,847.57
2024-01-05,BR,São Paulo,o3,426,0.5,63.0,13.5,991.12
2024-04-09,BR,São Paulo,o3,320,0.5,49.6,12.2,1664.92
2024-05-17,BR,São Paulo,o3,435,0.5,51.9,14.3,2342.88
2024-05-31,BR,São Paulo,o3,354,0.5,26.9,11.4,297.42
2024-06-15,BR,São Paulo,o3,391,0.5,37.0,8.2,1319.68
2024-06-22,BR,São Paulo,o3,377,0.5,38.2,7.0,1432.1
2024-07-26,BR,São Paulo,o3,379,0.5,76.7,9.4,3709.14
2024-10-11,BR,São Paulo,o3,244,0.5,70.8,10.2,2585.05
2024-01-01,BR,São Paulo,o3,424,6.1,31.7,16.7,299.97
2024-01-25,BR,São Paulo,o3,462,1.3,23.2,14.3,187.88
2024-02-10,BR,São Paulo,o3,389,2.1,57.1,18.7,1315.91
2024-05-15,BR,São Paulo,o3,409,0.5,19.9,9.8,198.62
2024-08-10,BR,São Paulo,o3,406,0.5,132.1,13.0,664.65
2024-11-16,BR,São Paulo,o3,435,0.5,51.9,9.4,1183.94
2024-01-02,BR,São Paulo,o3,449,4.5,75.3,17.5,1788.01
2024-05-19,BR,São Paulo,o3,467,1.3,76.0,15.1,1231.05
2024-06-19,BR,São Paulo,o3,409,0.5,43.1,6.5,1817.56
2024-06-30,BR,São Paulo,o3,450,1.7,22.8,13.9,138.69
2024-11-21,BR,São Paulo,o3,233,3.7,25.2,15.9,203.03
2024-03-12,BR,São Paulo,o3,416,0.5,105.1,14.7,2259.18
2024-04-25,BR,São Paulo,o3,459,0.9,42.7,17.1,549.05
2024-07-17,BR,São Paulo,o3,430,0.5,64.9,16.7,1963.25
2024-10-25,BR,São Paulo,o3,290,4.1,45.1,28.1,717.53
2024-01-23,BR,São Paulo,o3,431,0.5,21.6,11.0,207.66
2024-03-10,BR,São Paulo,o3,370,1.7,32.1,13.9,380.47
2024-07-22,BR,São Paulo,o3,352,0.5,71.4,13.9,2898.96
2024-10-22,BR,São Paulo,o3,87,0.5,53.2,28.5,2955.52
2024-06-27,BR,São Paulo,o3,412,0.5,35.8,8.6,648.63
2024-06-28,BR,São Paulo,o3,360,0.5,40.3,7.0,1449.39
2024-09-23,BR,São Paulo,o3,289,0.5,120.6,24.8,9316.25
2024-02-07,BR,São Paulo,o3,398,0.5,99.4,11.8,4379.43
2024-03-31,BR,São Paulo,o3,347,0.5,116.6,19.5,5823.44
2024-04-02,BR,São Paulo,o3,398,0.5,82.5,10.2,3107.12
2024-05-16,BR,São Paulo,o3,416,0.5,62.3,7.4,2086.0
2024-03-04,BR,São Paulo,o3,359,0.5,79.9,22.4,2493.95
2024-04-30,BR,São Paulo,o3,382,0.5,76.7,16.7,3189.86
2024-05-28,BR,São Paulo,o3,323,0.5,16.7,8.2,173.01
2024-07-27,BR,São Paulo,o3,395,0.5,64.3,15.5,2990.48
2024-01-03,BR,São Paulo,o3,445,1.7,50.0,15.1,993.72
2024-02-08,BR,São Paulo,o3,375,0.5,122.1,22.4,8047.96
2024-04-17,BR,São Paulo,o3,394,0.5,41.9,10.6,1144.3
2024-07-16,BR,São Paulo,o3,450,0.5,67.5,10.6,764.59
2024-05-22,BR,São Paulo,o3,422,0.5,47.6,7.4,1432.0
2024-06-16,BR,São Paulo,o3,398,0.5,44.7,9.8,2197.78
2024-06-17,BR,São Paulo,o3,403,0.5,40.3,12.2,1168.68
2024-07-01,BR,São Paulo,o3,384,0.5,17.1,5.3,205.14
2024-06-25,BR,São Paulo,o3,449,1.3,25.2,12.2,190.21
2024-07-15,BR,São Paulo,o3,415,0.5,47.6,9.0,674.98
2024-10-24,BR,São Paulo,o3,238,0.5,63.0,26.4,2220.32
2024-11-12,BR,São Paulo,o3,321,0.5,93.6,19.5,2488.34
2024-02-20,BR,São Paulo,o3,385,0.5,32.5,9.0,333.2
2024-04-20,BR,São Paulo,o3,422,0.5,59.7,15.1,1227.73
2024-05-26,BR,São Paulo,o3,323,2.5,20.8,12.6,137.44
2024-06-08,BR,São Paulo,o3,394,0.5,59.7,8.2,2126.79
2024-11-22,BR,São Paulo,o3,237,3.7,23.6,12.6,169.54
2024-03-18,BR,São Paulo,o3,384,0.9,88.4,18.3,1962.51
2024-06-14,BR,São Paulo,o3,463,0.5,37.4,13.9,1066.7
2024-09-24,BR,São Paulo,o3,302,0.5,111.1,11.4,9307.86
2024-01-11,BR,São Paulo,o3,414,0.5,43.5,15.1,1110.24
2024-11-08,BR,São Paulo,o3,351,0.5,27.3,12.6,377.53
2024-11-13,BR,São Paulo,o3,311,2.5,30.1,15.9,260.89
2024-06-12,BR,São Paulo,o3,383,0.5,70.8,11.4,1991.16
2024-02-06,BR,São Paulo,o3,407,0.5,106.1,13.9,4144.22
2024-02-09,BR,São Paulo,o3,397,0.5,98.8,17.5,2789.22
2024-02-23,BR,São Paulo,o3,410,0.5,55.8,11.8,1912.26
2024-05-02,BR,São Paulo,o3,377,0.5,57.1,11.0,2638.65
2024-09-18,BR,São Paulo,o3,292,0.5,29.7,17.5,327.7
2024-09-21,BR,São Paulo,o3,251,0.5,57.1,18.3,1755.11
2024-10-09,BR,São Paulo,o3,364,0.5,33.3,16.3,698.66
2024-04-05,BR,São Paulo,o3,401,0.5,115.1,23.2,6572.81
2024-04-19,BR,São Paulo,o3,412,0.5,41.1,14.7,620.99
2024-07-11,BR,São Paulo,o3,299,0.5,35.0,2.5,434.89
2024-08-19,BR,São Paulo,o3,337,0.5,83.8,14.3,6049.93
2024-01-04,BR,São Paulo,o3,418,0.9,27.7,12.2,223.41
2024-01-06,BR,São Paulo,o3,446,4.9,61.7,14.7,1009.11
2024-03-16,BR,São Paulo,o3,411,0.5,70.8,24.8,2835.11
2024-03-24,BR,São Paulo,o3,417,0.5,25.6,10.6,222.11
2024-08-20,BR,São Paulo,o3,112,0.5,19.5,1.3,66.67
2024-02-27,BR,São Paulo,o3,419,0.5,48.4,13.5,1701.22
2024-06-02,BR,São Paulo,o3,314,0.5,41.1,11.0,1188.02
2024-06-09,BR,São Paulo,o3,346,0.5,48.0,16.7,2283.21
2024-07-29,BR,São Paulo,o3,407,0.5,58.4,22.8,1707.03
2024-01-13,BR,São Paulo,o3,449,0.5,23.2,11.8,180.71
2024-03-08,BR,São Paulo,o3,407,0.5,49.6,11.4,960.75
2024-04-04,BR,São Paulo,o3,428,0.5,115.6,19.1,6770.11
2024-10-07,BR,São Paulo,o3,346,5.3,65.6,22.4,852.55
2024-03-27,BR,São Paulo,o3,434,0.5,21.6,9.0,190.57
2024-05-21,BR,São Paulo,o3,429,0.5,32.9,7.4,406.22
2024-08-17,BR,São Paulo,o3,373,0.5,120.6,12.2,11057.8
2024-01-27,BR,São Paulo,o3,417,0.5,55.2,9.8,1158.46
2024-02-02,BR,São Paulo,o3,442,0.5,35.8,13.5,613.82
2024-03-14,BR,São Paulo,o3,392,0.5,97.5,28.1,4755.02
2024-03-23,BR,São Paulo,o3,433,1.3,22.4,13.0,177.08
2024-07-02,BR,São Paulo,o3,361,0.5,35.8,4.9,867.75
2024-08-04,BR,São Paulo,o3,408,0.5,35.0,10.2,884.27
2024-10-14,BR,São Paulo,o3,91,8.6,32.1,15.9,218.9
2024-11-02,BR,São Paulo,o3,351,0.5,56.5,14.3,1644.26
2024-04-01,BR,São Paulo,o3,357,0.5,96.8,11.0,2574.31
2024-04-21,BR,São Paulo,o3,428,0.5,57.1,14.3,1827.69
2024-04-24,BR,São Paulo,o3,387,0.5,73.4,17.1,2718.9
2024-05-13,BR,São Paulo,o3,468,0.5,64.9,17.9,1994.39
2024-02-22,BR,São Paulo,o3,379,0.5,47.6,14.7,1440.03
2024-06-24,BR,São Paulo,o3,413,0.5,45.1,14.3,1606.61
2024-01-12,BR,São Paulo,o3,419,1.7,45.1,13.5,695.85
2024-04-07,BR,São Paulo,o3,393,2.5,43.9,13.9,678.15
2024-08-06,BR,São Paulo,o3,371,0.5,51.3,9.4,2002.95
2024-09-28,BR,São Paulo,o3,346,14.7,42.3,25.6,259.24
2024-10-20,BR,São Paulo,o3,2,22.8,24.0,22.8,7.2
2024-11-15,BR,São Paulo,o3,329,3.7,75.3,15.1,1314.7
2024-03-26,BR,São Paulo,o3,428,0.5,55.2,10.6,641.48
2024-06-18,BR,São Paulo,o3,425,0.5,39.0,9.8,1260.62
2024-08-01,BR,São Paulo,o3,420,0.5,74.7,11.4,1015.3
2024-09-22,BR,São Paulo,o3,298,0.5,81.2,23.6,4192.03
2024-03-06,BR,São Paulo,o3,390,0.5,50.6,11.8,969.65
2024-06-29,BR,São Paulo,o3,432,0.5,53.9,8.6,1234.73
2024-03-02,BR,São Paulo,o3,396,2.5,50.0,14.3,1012.4
2024-08-11,BR,São Paulo,o3,302,0.5,35.0,11.4,1142.52
2024-02-21,BR,São Paulo,o3,388,0.5,70.1,10.2,1505.27
2024-04-22,BR,São Paulo,o3,370,0.5,59.1,18.3,2804.12
2024-06-23,BR,São Paulo,o3,398,0.5,38.6,10.2,1589.24
2024-10-04,BR,São Paulo,o3,394,2.1,24.0,16.7,179.76
2024-04-06,BR,São Paulo,o3,393,1.7,37.8,20.4,436.69
2024-05-10,BR,São Paulo,o3,433,0.5,48.4,17.5,1366.55
2024-07-12,BR,São Paulo,o3,456,0.5,30.9,9.8,305.99
2024-08-02,BR,São Paulo,o3,449,0.5,49.2,9.8,1429.94
2024-02-11,BR,São Paulo,o3,368,0.9,59.1,21.6,1751.23
2024-02-28,BR,São Paulo,o3,403,0.5,48.4,12.2,1522.62
2024-06-07,BR,São Paulo,o3,372,0.5,45.5,7.0,1133.59
2024-11-11,BR,São Paulo,o3,342,0.5,83.2,15.1,3021.06
2024-07-21,BR,São Paulo,o3,417,0.5,86.4,18.7,2334.47
2024-03-15,BR,São Paulo,o3,413,0.5,79.9,26.4,2808.9
2024-04-27,BR,São Paulo,o3,426,0.5,52.6,14.7,2286.68
2024-05-14,BR,São Paulo,o3,443,0.5,22.8,10.2,168.99
2024-06-06,BR,São Paulo,o3,341,0.5,41.5,7.0,1264.73
2024-08-08,BR,São Paulo,o3,387,0.5,54.5,10.6,2135.58
2024-10-21,BR,São Paulo,o3,22,0.9,30.5,15.5,855.34
2024-06-10,BR,São Paulo,o3,451,0.5,46.8,13.0,1558.47
2024-07-14,BR,São Paulo,o3,390,0.5,211.5,8.6,8957.89
2024-10-10,BR,São Paulo,o3,318,0.5,58.4,14.3,1013.11
2024-10-13,BR,São Paulo,o3,50,11.4,29.7,17.1,222.16
2024-07-05,BR,São Paulo,o3,344,0.5,52.6,5.7,2416.4
2024-09-29,BR,São Paulo,o3,349,7.8,104.1,22.8,2405.63
2024-10-17,BR,São Paulo,o3,212,5.7,121.6,22.8,5198.52
2024-11-17,BR,São Paulo,o3,359,0.5,66.2,20.8,1818.17
2024-01-09,BR,São Paulo,o3,408,0.5,98.1,21.6,4485.58
2024-02-25,BR,São Paulo,o3,359,0.5,81.2,19.1,2541.57
2024-03-09,BR,São Paulo,o3,363,0.5,41.5,12.2,1310.76
2024-07-03,BR,São Paulo,o3,343,0.5,43.1,4.1,1765.46
2024-04-18,BR,São Paulo,o3,403,2.9,22.4,13.9,169.92
2024-05-11,BR,São Paulo,o3,342,0.5,48.0,12.2,2618.32
2024-06-21,BR,São Paulo,o3,366,0.5,44.7,8.6,1775.99
2024-07-13,BR,São Paulo,o3,418,0.5,205.4,10.6,5665.62
2024-03-03,BR,São Paulo,o3,384,1.7,79.9,16.7,2129.35
2024-05-27,BR,São Paulo,o3,315,0.5,14.7,4.9,173.2
2024-07-23,BR,São Paulo,o3,348,0.5,66.2,14.7,2208.63
2024-07-07,BR,São Paulo,o3,401,0.5,46.3,12.2,1456.99
2024-08-03,BR,São Paulo,o3,447,0.5,46.3,12.2,1459.86
2024-08-09,BR,São Paulo,o3,418,0.5,34.2,9.8,465.37
2024-09-30,BR,São Paulo,o3,333,0.5,105.6,22.4,5233.89
2024-01-16,BR,São Paulo,o3,458,1.3,48.0,21.6,1238.31
2024-01-21,BR,São Paulo,o3,441,0.5,35.4,12.2,560.32
2024-01-30,BR,São Paulo,o3,405,0.5,64.9,20.8,2587.16
2024-04-03,BR,São Paulo,o3,395,0.5,126.1,17.9,5473.48
2024-11-04,BR,São Paulo,o3,314,0.5,25.6,10.2,291.56
2024-10-05,BR,São Paulo,o3,371,7.4,43.1,19.1,269.89
2024-10-30,BR,São Paulo,o3,389,1.7,53.2,18.3,986.8
2024-01-14,BR,São Paulo,o3,466,0.5,63.0,13.0,1790.29
2024-02-13,BR,São Paulo,o3,312,0.5,41.5,17.9,1062.34
2024-11-07,BR,São Paulo,o3,275,0.5,30.5,13.0,623.46
2024-11-24,BR,São Paulo,o3,280,7.4,35.8,16.7,288.04
2024-11-28,BR,São Paulo,o3,398,0.5,83.8,21.6,3021.23
2024-05-30,BR,São Paulo,o3,354,0.5,50.0,13.0,630.18
2024-06-26,BR,São Paulo,o3,437,0.5,59.1,9.8,2053.37
2024-07-25,BR,São Paulo,o3,403,0.5,63.0,8.2,3208.18
2024-11-01,BR,São Paulo,o3,377,0.9,89.0,16.7,1895.3
2024-03-21,BR,São Paulo,o3,427,0.5,55.8,20.8,1792.47
2024-05-01,BR,São Paulo,o3,387,0.5,64.9,16.3,3402.88
2024-08-15,BR,São Paulo,o3,292,0.5,64.3,9.8,3248.28
2024-11-23,BR,São Paulo,o3,260,3.3,27.7,13.0,225.47
2024-01-07,BR,São Paulo,o3,448,0.9,79.9,16.3,2221.79
2024-01-29,BR,São Paulo,o3,415,0.5,44.7,13.5,1318.34
2024-02-12,BR,São Paulo,o3,329,1.3,43.9,15.1,1027.89
2024-02-18,BR,São Paulo,o3,378,0.5,50.0,10.6,1072.17
2024-09-25,BR,São Paulo,no2,166,2.8,106.8,27.9,3669.79
2024-01-03,BR,São Paulo,no2,251,1.4,40.3,7.4,540.9
2024-02-07,BR,São Paulo,no2,236,1.9,99.7,15.6,1107.51
2024-05-14,BR,São Paulo,no2,215,1.4,32.0,11.5,375.35
2024-06-01,BR,São Paulo,no2,158,2.3,63.8,12.8,1544.74
2024-07-15,BR,São Paulo,no2,227,2.8,49.4,16.0,496.04
2024-11-12,BR,São Paulo,no2,212,0.5,58.4,16.5,1987.61
2024-01-19,BR,São Paulo,no2,232,3.7,43.0,16.0,961.66
2024-04-29,BR,São Paulo,no2,241,1.4,61.1,13.8,1980.38
2024-06-10,BR,São Paulo,no2,209,2.3,84.2,22.4,3176.25
2024-06-19,BR,São Paulo,no2,238,1.9,100.1,30.2,4093.04
2024-06-30,BR,São Paulo,no2,187,1.9,31.6,6.9,372.03
2024-11-06,BR,São Paulo,no2,189,2.8,57.3,15.6,1049.38
2024-11-28,BR,São Paulo,no2,232,2.8,65.4,22.4,2114.56
2024-01-08,BR,São Paulo,no2,239,1.0,62.2,16.5,1405.74
2024-04-19,BR,São Paulo,no2,237,2.3,51.4,12.8,804.26
2024-05-20,BR,São Paulo,no2,213,1.9,64.3,13.8,1263.33
2024-09-28,BR,São Paulo,no2,144,1.0,38.4,6.4,1012.86
2024-11-04,BR,São Paulo,no2,195,1.9,50.9,14.7,1091.52
2024-01-22,BR,São Paulo,no2,270,1.0,42.1,6.0,474.47
2024-06-03,BR,São Paulo,no2,211,0.5,73.4,20.2,2172.12
2024-07-14,BR,São Paulo,no2,205,1.0,32.0,10.6,398.36
2024-08-09,BR,São Paulo,no2,204,4.2,55.2,22.9,1270.88
2024-11-03,BR,São Paulo,no2,211,1.4,32.0,12.8,446.54
2024-04-04,BR,São Paulo,no2,273,2.3,93.3,18.8,1530.06
2024-10-17,BR,São Paulo,no2,132,2.8,77.2,12.4,2237.1
2024-11-14,BR,São Paulo,no2,211,1.9,41.6,12.4,683.77
2024-04-25,BR,São Paulo,no2,251,1.0,48.0,10.6,994.99
2024-10-26,BR,São Paulo,no2,68,1.4,22.4,7.4,301.16
2024-08-06,BR,São Paulo,no2,233,0.5,77.7,27.5,2133.82
2024-01-17,BR,São Paulo,no2,234,1.4,41.2,11.9,663.73
2024-03-17,BR,São Paulo,no2,278,1.4,48.5,11.0,1049.89
2024-04-06,BR,São Paulo,no2,282,2.8,43.5,7.4,640.52
2024-06-25,BR,São Paulo,no2,238,1.4,41.2,11.0,569.48
2024-06-28,BR,São Paulo,no2,222,2.3,62.2,24.7,1686.73
2024-02-23,BR,São Paulo,no2,276,1.9,50.4,17.0,846.39
2024-07-13,BR,São Paulo,no2,200,1.0,32.5,10.1,484.91
2024-11-24,BR,São Paulo,no2,186,1.0,34.8,5.1,423.08
2024-04-18,BR,São Paulo,no2,252,1.0,43.0,9.6,686.78
2024-05-07,BR,São Paulo,no2,244,1.4,74.5,24.7,2317.74
2024-07-17,BR,São Paulo,no2,254,1.4,75.0,24.3,3720.44
2024-07-23,BR,São Paulo,no2,195,6.4,81.5,27.9,2071.73
2024-07-29,BR,São Paulo,no2,223,4.2,71.8,19.7,2413.76
2024-02-06,BR,São Paulo,no2,228,1.4,77.2,15.1,1457.82
2024-03-16,BR,São Paulo,no2,283,1.0,62.7,19.2,2149.03
2024-08-12,BR,São Paulo,no2,213,1.9,50.4,20.6,1190.15
2024-10-03,BR,São Paulo,no2,118,0.5,49.4,11.5,1157.93
2024-05-06,BR,São Paulo,no2,249,2.3,70.2,23.4,2362.32
2024-06-20,BR,São Paulo,no2,208,0.5,101.5,33.0,3794.75
2024-10-14,BR,São Paulo,no2,56,1.0,15.1,6.0,133.87
2024-04-27,BR,São Paulo,no2,247,1.9,63.2,15.6,1540.49
2024-09-26,BR,São Paulo,no2,188,2.3,101.3,35.7,7396.64
2024-10-23,BR,São Paulo,no2,39,1.0,29.8,11.0,626.75
2024-01-13,BR,São Paulo,no2,261,1.0,32.0,5.5,337.41
2024-03-06,BR,São Paulo,no2,261,1.0,47.6,11.9,1029.05
2024-04-26,BR,São Paulo,no2,257,1.4,68.1,16.0,1115.82
2024-06-11,BR,São Paulo,no2,223,2.3,98.6,28.4,3837.28
2024-09-18,BR,São Paulo,no2,148,2.3,58.9,14.7,1190.67
2024-02-10,BR,São Paulo,no2,248,1.4,50.4,8.3,538.12
2024-04-01,BR,São Paulo,no2,240,2.8,80.9,18.3,1120.28
2024-10-18,BR,São Paulo,no2,130,1.9,74.5,13.8,1785.75
2024-11-17,BR,São Paulo,no2,189,0.5,40.3,6.9,467.15
2024-06-14,BR,São Paulo,no2,232,1.9,64.9,25.2,2486.57
2024-01-02,BR,São Paulo,no2,243,0.5,55.2,6.4,726.9
2024-02-04,BR,São Paulo,no2,232,1.0,36.2,12.4,582.07
2024-03-02,BR,São Paulo,no2,276,1.4,45.7,6.0,404.25
2024-04-30,BR,São Paulo,no2,246,1.0,81.5,23.4,3091.01
2024-05-10,BR,São Paulo,no2,216,0.5,70.2,13.3,1832.11
2024-03-15,BR,São Paulo,no2,284,1.0,64.9,22.0,1927.16
2024-05-12,BR,São Paulo,no2,162,1.9,50.9,17.9,1307.4
2024-05-29,BR,São Paulo,no2,189,2.3,45.3,14.2,955.9
2024-07-12,BR,São Paulo,no2,240,2.8,39.8,11.0,510.77
2024-07-25,BR,São Paulo,no2,243,1.4,96.5,33.9,4609.31
2024-10-11,BR,São Paulo,no2,143,3.2,77.2,18.8,1562.21
2024-03-03,BR,São Paulo,no2,249,1.9,44.4,7.4,417.26
2024-04-10,BR,São Paulo,no2,283,1.9,81.5,20.2,1318.48
2024-05-15,BR,São Paulo,no2,225,1.0,38.4,12.8,653.2
2024-05-19,BR,São Paulo,no2,190,1.4,39.8,6.4,687.49
2024-07-31,BR,São Paulo,no2,214,1.9,42.1,14.7,1037.6
2024-01-14,BR,São Paulo,no2,280,1.4,38.9,7.4,393.56
2024-02-22,BR,São Paulo,no2,256,3.7,60.0,14.7,884.17
2024-05-18,BR,São Paulo,no2,195,2.8,78.8,20.6,1999.81
2024-06-02,BR,São Paulo,no2,179,4.2,75.6,15.6,1973.48
2024-08-13,BR,São Paulo,no2,229,4.2,48.0,13.8,896.48
2024-02-17,BR,São Paulo,no2,197,1.9,64.3,9.2,967.83
2024-07-02,BR,São Paulo,no2,231,3.2,61.6,19.7,1235.85
2024-11-15,BR,São Paulo,no2,214,3.2,42.1,8.7,433.85
2024-07-24,BR,São Paulo,no2,232,2.3,74.5,32.0,2166.43
2024-10-12,BR,São Paulo,no2,25,5.5,27.0,10.6,188.36
2024-01-10,BR,São Paulo,no2,268,1.4,61.1,17.0,1334.71
2024-01-12,BR,São Paulo,no2,279,1.0,33.9,11.9,520.29
2024-03-09,BR,São Paulo,no2,234,2.3,34.3,13.8,419.45
2024-04-17,BR,São Paulo,no2,261,0.5,45.3,17.4,862.49
2024-06-16,BR,São Paulo,no2,225,1.0,61.6,22.0,1974.66
2024-04-09,BR,São Paulo,no2,261,1.4,64.9,19.7,1103.48
2024-04-23,BR,São Paulo,no2,252,1.4,83.6,33.9,3833.06
2024-06-07,BR,São Paulo,no2,216,1.0,63.2,22.9,2026.75
2024-08-03,BR,São Paulo,no2,258,0.5,52.0,19.7,1490.22
2024-09-22,BR,São Paulo,no2,142,2.8,80.4,11.5,2034.48
2024-06-21,BR,São Paulo,no2,212,2.3,79.9,33.0,2690.98
2024-11-05,BR,São Paulo,no2,209,1.9,55.7,15.1,1036.14
2024-09-19,BR,São Paulo,no2,7,5.5,20.6,16.0,319.26
2024-09-23,BR,São Paulo,no2,154,4.6,77.7,27.0,2237.71
2024-10-01,BR,São Paulo,no2,163,4.2,84.7,29.8,4789.05
2024-05-02,BR,São Paulo,no2,257,1.9,86.8,26.6,2564.21
2024-06-26,BR,São Paulo,no2,238,2.3,85.8,17.4,2752.65
2024-10-06,BR,São Paulo,no2,161,3.2,42.1,7.8,628.32
2024-01-27,BR,São Paulo,no2,262,1.9,40.3,7.4,355.04
2024-02-21,BR,São Paulo,no2,262,1.9,84.7,14.2,982.6
2024-03-01,BR,São Paulo,no2,245,2.3,35.7,11.0,636.14
2024-03-20,BR,São Paulo,no2,279,0.5,71.3,20.2,1513.8
2024-03-30,BR,São Paulo,no2,261,1.9,27.0,7.4,266.62
2024-09-27,BR,São Paulo,no2,179,1.0,89.0,13.8,2238.55
2024-01-21,BR,São Paulo,no2,271,0.5,31.1,6.9,337.43
2024-02-01,BR,São Paulo,no2,264,3.2,61.1,17.9,1231.9
2024-02-20,BR,São Paulo,no2,243,3.2,41.6,11.9,474.84
2024-02-29,BR,São Paulo,no2,248,3.2,44.8,11.9,556.04
2024-05-26,BR,São Paulo,no2,159,2.3,28.8,6.9,388.15
2024-05-03,BR,São Paulo,no2,237,3.7,92.2,22.4,2342.71
