temperatura;pressao;altitude;umidade;co2;tempo_registro;regiao;;
33,45;92609,37;807,33;43;430,69;28/11/2024 06:29;ABC;;
34,62;92624,35;805,99;42;96,91;28/11/2024 06:29;Sao Paulo;;
34,63;92626,05;805,84;42;97,35;28/11/2024 06:29;Sao Paulo;;
33,44;92607,27;807,52;43;440,98;28/11/2024 06:29;ABC;;
34,62;92625,2;805,91;42;68,53;28/11/2024 06:29;Sao Paulo;;
34,61;92627,25;805,73;42;97,35;28/11/2024 06:28;Sao Paulo;;
33,45;92608,17;807,43;43;423,93;28/11/2024 06:28;ABC;;
34,61;92624,55;805,97;42;88;28/11/2024 06:28;Sao Paulo;;
34,59;92628,84;805,59;42;57,34;28/11/2024 06:28;Sao Paulo;;
33,44;92611,38;807,15;43;418,91;28/11/2024 06:28;ABC;;
34,59;92626,8;805,77;42;69,9;28/11/2024 06:28;Sao Paulo;;
34,59;92625,77;805,86;42;89,65;28/11/2024 06:28;Sao Paulo;;
33,44;92608,81;807,38;43;428,99;28/11/2024 06:28;ABC;;
34,6;92626,63;805,78;42;53,83;28/11/2024 06:28;Sao Paulo;;
34,6;92624,58;805,97;42;66,51;28/11/2024 06:28;Sao Paulo;;
33,44;92610,35;807,24;43;437,53;28/11/2024 06:28;ABC;;
34,61;92628,13;805,65;42;62,59;28/11/2024 06:28;Sao Paulo;;
34,62;92625,2;805,91;42;77,07;28/11/2024 06:28;Sao Paulo;;
33,45;92610,73;807,21;43;430,69;28/11/2024 06:28;ABC;;
34,61;92629,5;805,53;42;126,59;28/11/2024 06:28;Sao Paulo;;
34,59;92627,13;805,74;42;60,7;28/11/2024 06:28;Sao Paulo;;
33,44;92609,5;807,32;43;432,39;28/11/2024 06:28;ABC;;
34,61;92626,94;805,76;42;97,79;28/11/2024 06:28;Sao Paulo;;
34,61;92626,09;805,83;42;98,24;28/11/2024 06:27;Sao Paulo;;
33,44;92609,55;807,28;43;453,21;28/11/2024 06:27;ABC;;
34,61;92628,63;805,61;42;97,79;28/11/2024 06:27;Sao Paulo;;
34,6;92626,8;805,77;42;96,03;28/11/2024 06:27;Sao Paulo;;
33,44;92607,95;807,45;43;432,39;28/11/2024 06:27;ABC;;
34,6;92627,81;805,68;42;95,16;28/11/2024 06:27;Sao Paulo;;
34,59;92627,98;805,66;42;99,13;28/11/2024 06:27;Sao Paulo;;
33,44;92609,9;807,28;43;430,69;28/11/2024 06:27;ABC;;
34,59;92623,38;806,08;42;63,23;28/11/2024 06:27;Sao Paulo;;
34,59;92624,06;805,71;42;98,68;28/11/2024 06:27;Sao Paulo;;
33,44;92606,17;807,61;43;423,93;28/11/2024 06:27;ABC;;
34,61;92628,11;805,65;42;74,87;28/11/2024 06:27;Sao Paulo;;
34,62;92628,28;805,64;42;80,47;28/11/2024 06:27;Sao Paulo;;
33,44;92606,48;807,59;43;430,69;28/11/2024 06:27;ABC;;
34,61;92627,97;805,67;42;57,64;28/11/2024 06:27;Sao Paulo;;
34,62;92628,11;805,65;42;76,33;28/11/2024 06:27;Sao Paulo;;
33,44;92610,75;807,2;43;425,61;28/11/2024 06:27;ABC;;
34,64;92628,91;805,58;42;78,95;28/11/2024 06:27;Sao Paulo;;
34,63;92629,47;805,53;42;56,45;28/11/2024 06:26;Sao Paulo;;
33,44;92607,33;807,51;43;432,39;28/11/2024 06:26;ABC;;
34,63;92626,23;805,82;42;82,79;28/11/2024 06:26;Sao Paulo;;
34,63;92629,98;805,71;42;75,96;28/11/2024 06:26;Sao Paulo;;
33,44;92608,14;807,44;43;430,69;28/11/2024 06:26;ABC;;
34,64;92626,34;805,81;42;100,02;28/11/2024 06:26;Sao Paulo;;
34,64;92628,23;805,64;42;85,57;28/11/2024 06:26;Sao Paulo;;
33,44;92603,56;807,85;43;427,3;28/11/2024 06:26;ABC;;
34,65;92628,39;805,63;42;113,22;28/11/2024 06:26;Sao Paulo;;
34,66;92629,08;805,57;42;99,57;28/11/2024 06:26;Sao Paulo;;
33,44;92605,75;807,65;43;423,93;28/11/2024 06:26;ABC;;
34,64;92629,59;805,52;42;96,91;28/11/2024 06:26;Sao Paulo;;
34,65;92628,73;805,6;42;106;28/11/2024 06:26;Sao Paulo;;
33,44;92602,84;807,91;43;420,58;28/11/2024 06:26;ABC;;
34,67;92628,37;805,63;42;74,14;28/11/2024 06:26;Sao Paulo;;
34,66;92626,52;805,79;42;116,71;28/11/2024 06:26;Sao Paulo;;
33,43;92604,27;807,78;43;427,3;28/11/2024 06:26;ABC;;
34,64;92627,05;805,66;42;70,6;28/11/2024 06:26;Sao Paulo;;
34,64;92624,47;805,98;42;98,68;28/11/2024 06:25;Sao Paulo;;
33,43;92603,28;807,87;43;432,39;28/11/2024 06:25;ABC;;
34,65;92625,15;805,92;42;80,85;28/11/2024 06:25;Sao Paulo;;
34,65;92630,78;805,41;42;53,83;28/11/2024 06:25;Sao Paulo;;
33,43;92603,63;807,84;43;430,69;28/11/2024 06:25;ABC;;
34,65;92627,54;805,64;42;68,53;28/11/2024 06:25;Sao Paulo;;
34,64;92626,69;805,78;42;93,87;28/11/2024 06:25;Sao Paulo;;
33,43;92606,36;807,6;43;428,99;28/11/2024 06:25;ABC;;
34,64;92628,23;805,64;42;78,19;28/11/2024 06:25;Sao Paulo;;
33,43;92604,61;807,75;43;427,3;28/11/2024 06:25;ABC;;
34,62;92626,23;805,82;42;99,13;28/11/2024 06:25;Sao Paulo;;
34,62;92625,03;805,93;42;118,23;28/11/2024 06:25;Sao Paulo;;
33,43;92603,11;807,89;43;423,93;28/11/2024 06:25;ABC;;
34,62;92623,5;806,06;42;57,64;28/11/2024 06:25;Sao Paulo;;
34,6;92626,11;805,83;42;99,13;28/11/2024 06:25;Sao Paulo;;
34,62;92624,86;805,94;42;98,24;28/11/2024 06:25;Sao Paulo;;
33,43;92603,07;807,89;43;428,99;28/11/2024 06:25;ABC;;
34,62;92626,23;805,82;42;99,57;28/11/2024 06:25;Sao Paulo;;
34,64;92623,64;806,05;42;68,87;28/11/2024 06:24;Sao Paulo;;
33,43;92603,69;807,84;43;427,3;28/11/2024 06:24;ABC;;
34,64;92625,66;805,87;42;96,91;28/11/2024 06:24;Sao Paulo;;
34,63;92625,03;805,93;42;98,68;28/11/2024 06:24;Sao Paulo;;
33,43;92602,73;807,92;43;423,93;28/11/2024 06:24;ABC;;
34,64;92625,66;805,87;42;61,33;28/11/2024 06:24;Sao Paulo;;
34,65;92626,52;805,79;42;100,02;28/11/2024 06:24;Sao Paulo;;
33,43;92602,96;807,9;43;444,45;28/11/2024 06:24;ABC;;
34,64;92625,32;805,9;42;75,6;28/11/2024 06:24;Sao Paulo;;
34,65;92627,38;805,72;42;134,26;28/11/2024 06:24;Sao Paulo;;
33,43;92600,39;808,13;43;418,91;28/11/2024 06:24;ABC;;
34,65;92623,95;806,02;42;71,65;28/11/2024 06:24;Sao Paulo;;
34,65;92626;805,84;42;82,4;28/11/2024 06:24;Sao Paulo;;
33,43;92602,62;807,93;43;434,1;28/11/2024 06:24;ABC;;
34,64;92624,3;805,99;42;64,53;28/11/2024 06:24;Sao Paulo;;
34,66;92624,44;805,98;42;96,91;28/11/2024 06:24;Sao Paulo;;
33,43;92601,46;808,04;43;435,81;28/11/2024 06:24;ABC;;
34,66;92625,47;805,89;42;65,18;28/11/2024 06:24;Sao Paulo;;
34,66;92618,66;806,5;42;76,7;28/11/2024 06:23;Sao Paulo;;
33,43;92605,98;807,63;43;425,61;28/11/2024 06:23;ABC;;
34,66;92619,69;806,4;42;98,68;28/11/2024 06:23;Sao Paulo;;
34,66;92625,32;805,9;42;118,23;28/11/2024 06:23;Sao Paulo;;
33,42;92602,75;807,92;43;413,94;28/11/2024 06:23;ABC;;
34,65;92625,66;805,87;42;98,68;28/11/2024 06:23;Sao Paulo;;
34,65;92621,39;806,25;42;64,2;28/11/2024 06:23;Sao Paulo;;
33,42;92600,45;808,13;43;420,58;28/11/2024 06:23;ABC;;
34,64;92617,64;806,59;42;95,16;28/11/2024 06:23;Sao Paulo;;
34,63;92620,94;806,29;42;99,57;28/11/2024 06:23;Sao Paulo;;
33,42;92600,75;808,1;43;430,69;28/11/2024 06:23;ABC;;
34,64;92618,69;806,49;42;73,42;28/11/2024 06:23;Sao Paulo;;
34,64;92621,91;806,21;42;99,13;28/11/2024 06:23;Sao Paulo;;
33,42;92604,05;807,8;43;430,69;28/11/2024 06:23;ABC;;
34,63;92621,11;806,28;42;81,62;28/11/2024 06:23;Sao Paulo;;
34,63;92621,45;806,25;42;100,02;28/11/2024 06:23;Sao Paulo;;
33,42;92602,84;807,91;43;432,39;28/11/2024 06:23;ABC;;
34,62;92619,73;806,4;42;70,25;28/11/2024 06:23;Sao Paulo;;
34,62;92622,98;806,25;42;77,07;28/11/2024 06:22;Sao Paulo;;
33,42;92604,8;807,74;43;430,69;28/11/2024 06:22;ABC;;
34,63;92622,3;806,17;42;115,21;28/11/2024 06:22;Sao Paulo;;
34,64;92620,71;806,31;42;71,65;28/11/2024 06:22;Sao Paulo;;
33,42;92599,9;808,18;43;425,61;28/11/2024 06:22;ABC;;
34,63;92622,64;806,14;42;61,33;28/11/2024 06:22;Sao Paulo;;
34,63;92617,86;806,57;42;59,16;28/11/2024 06:22;Sao Paulo;;
33,42;92601,02;808,07;43;430,69;28/11/2024 06:22;ABC;;
34,63;92619,06;806,46;42;61,64;28/11/2024 06:22;Sao Paulo;;
34,62;92617,18;806,63;42;61,33;28/11/2024 06:22;Sao Paulo;;
33,42;92601,53;808,03;43;427,3;28/11/2024 06:22;ABC;;
34,63;92616,49;806,69;42;99,13;28/11/2024 06:22;Sao Paulo;;
34,62;92620,42;806,34;42;63,23;28/11/2024 06:22;Sao Paulo;;
33,42;92600,52;808,12;43;428,99;28/11/2024 06:22;ABC;;
34,63;92620,08;806,37;42;100,02;28/11/2024 06:22;Sao Paulo;;
34,63;92621,11;806,28;42;82,79;28/11/2024 06:22;Sao Paulo;;
33,41;92601,28;808,05;43;451,45;28/11/2024 06:22;ABC;;
34,62;92614,28;806,89;42;74,14;28/11/2024 06:22;Sao Paulo;;
33,41;92601,33;808,05;43;422,25;28/11/2024 06:21;ABC;;
34,65;92616,95;806,65;42;98,68;28/11/2024 06:21;Sao Paulo;;
34,64;92614,56;806,86;42;82,79;28/11/2024 06:21;Sao Paulo;;
33,42;92601,53;808,03;43;430,69;28/11/2024 06:21;ABC;;
34,64;92619,38;806,43;42;101,38;28/11/2024 06:21;Sao Paulo;;
34,65;92615,93;806,74;42;75,96;28/11/2024 06:21;Sao Paulo;;
33,42;92601,02;808,07;43;428,99;28/11/2024 06:21;ABC;;
34,63;92617,34;806,61;42;99,57;28/11/2024 06:21;Sao Paulo;;
34,64;92616,98;806,65;42;83,97;28/11/2024 06:21;Sao Paulo;;
33,42;92603,08;807,89;43;428,99;28/11/2024 06:21;ABC;;
34,63;92620,08;806,37;42;95,6;28/11/2024 06:21;Sao Paulo;;
34,62;92617,34;806,61;42;83,18;28/11/2024 06:21;Sao Paulo;;
33,41;92601,45;808,04;43;430,69;28/11/2024 06:21;ABC;;
34,63;92620,94;806,29;42;83,18;28/11/2024 06:21;Sao Paulo;;
34,63;92620,42;806,34;42;61,01;28/11/2024 06:21;Sao Paulo;;
34,63;92620,94;806,29;42;77,44;28/11/2024 06:21;Sao Paulo;;
33,41;92598,2;808,33;43;428,99;28/11/2024 06:21;ABC;;
34,63;92621,11;806,28;42;98,68;28/11/2024 06:21;Sao Paulo;;
34,63;92620,42;806,34;42;74,14;28/11/2024 06:20;Sao Paulo;;
33,41;92600,26;808,14;43;428,99;28/11/2024 06:20;ABC;;
34,63;92620,59;806,32;42;98,68;28/11/2024 06:20;Sao Paulo;;
34,64;92621,39;806,25;42;68,53;28/11/2024 06:20;Sao Paulo;;
33,41;92600,88;808,09;43;434,1;28/11/2024 06:20;ABC;;
34,65;92619,17;806,45;42;99,57;28/11/2024 06:20;Sao Paulo;;
34,64;92620,37;806,34;42;92,59;28/11/2024 06:20;Sao Paulo;;
33,41;92601,22;808,06;43;428,99;28/11/2024 06:20;ABC;;
34,63;92620,25;806,35;42;89,65;28/11/2024 06:20;Sao Paulo;;
34,62;92617,34;806,61;42;99,57;28/11/2024 06:20;Sao Paulo;;
33,41;92600,36;808,13;43;430,69;28/11/2024 06:20;ABC;;
34,63;92620,77;806,31;42;85,17;28/11/2024 06:20;Sao Paulo;;
34,65;92618,14;806,54;42;100,47;28/11/2024 06:20;Sao Paulo;;
33,41;92602,41;807,95;43;434,1;28/11/2024 06:20;ABC;;
34,64;92619,52;806,42;42;98,24;28/11/2024 06:20;Sao Paulo;;
34,64;92620,55;806,33;42;77,82;28/11/2024 06:20;Sao Paulo;;
33,41;92603;807,9;43;410,65;28/11/2024 06:20;ABC;;
34,63;92620,77;806,31;42;61,33;28/11/2024 06:20;Sao Paulo;;
34,62;92617,34;806,61;42;73,42;28/11/2024 06:19;Sao Paulo;;
33,4;92602,98;807,9;43;422,25;28/11/2024 06:19;ABC;;
34,65;92617,47;806,6;42;60,39;28/11/2024 06:19;Sao Paulo;;
34,65;92618,48;806,51;42;75,96;28/11/2024 06:19;Sao Paulo;;
33,41;92606,86;807,55;43;427,3;28/11/2024 06:19;ABC;;
34,64;92615,93;806,74;42;100,02;28/11/2024 06:19;Sao Paulo;;
34,64;92615,42;806,79;42;82,79;28/11/2024 06:19;Sao Paulo;;
33,4;92600,38;808,13;43;423,93;28/11/2024 06:19;ABC;;
34,64;92617,64;806,59;42;99,57;28/11/2024 06:19;Sao Paulo;;
34,64;92617,81;806,57;42;56,45;28/11/2024 06:19;Sao Paulo;;
33,41;92600,24;808,14;43;428,99;28/11/2024 06:19;ABC;;
34,63;92619,06;806,46;42;99,13;28/11/2024 06:19;Sao Paulo;;
34,62;92616,49;806,69;42;63,88;28/11/2024 06:19;Sao Paulo;;
33,4;92601,91;807,99;43;430,69;28/11/2024 06:19;ABC;;
34,62;92620,59;806,32;42;98,68;28/11/2024 06:19;Sao Paulo;;
34,62;92617,01;806,64;42;98,68;28/11/2024 06:19;Sao Paulo;;
33,4;92600,89;808,1;43;427,3;28/11/2024 06:19;ABC;;
34,63;92622,47;806,16;42;73,42;28/11/2024 06:19;Sao Paulo;;
34,61;92616,69;806,67;42;98,24;28/11/2024 06:18;Sao Paulo;;
33,4;92600,89;808,09;43;427,3;28/11/2024 06:18;ABC;;
34,62;92618,03;806,55;42;97,79;28/11/2024 06:18;Sao Paulo;;
34,62;92615,3;806,8;42;98,68;28/11/2024 06:18;Sao Paulo;;
33,4;92604,48;807,76;43;423,93;28/11/2024 06:18;ABC;;
34,6;92618,94;806,47;42;53,83;28/11/2024 06:18;Sao Paulo;;
34,6;92617,74;806,58;42;73,78;28/11/2024 06:18;Sao Paulo;;
33,4;92602,22;807,97;43;430,69;28/11/2024 06:18;ABC;;
34,58;92616,58;806,68;42;77,07;28/11/2024 06:18;Sao Paulo;;
34,57;92620,84;806,3;42;78,19;28/11/2024 06:18;Sao Paulo;;
33,4;92601,78;808,01;43;425,61;28/11/2024 06:18;ABC;;
34,56;92620,7;806,31;42;72,35;28/11/2024 06:18;Sao Paulo;;
33,4;92601,46;808,04;43;423,93;28/11/2024 06:18;ABC;;
34,57;92619,16;806,45;42;73,42;28/11/2024 06:18;Sao Paulo;;
34,59;92615,53;806,78;42;83,58;28/11/2024 06:18;Sao Paulo;;
33,4;92604,09;807,8;43;427,3;28/11/2024 06:18;ABC;;
34,6;92618,77;806,49;42;60,39;28/11/2024 06:18;Sao Paulo;;
34,6;92617,74;806,58;42;60,7;28/11/2024 06:18;Sao Paulo;;
33,4;92601,8;808,01;43;430,69;28/11/2024 06:17;ABC;;
34,6;92621,84;806,21;42;99,57;28/11/2024 06:17;Sao Paulo;;
34,6;92618,77;806,49;42;99,57;28/11/2024 06:17;Sao Paulo;;
33,4;92602,1;807,98;43;430,69;28/11/2024 06:17;ABC;;
34,58;92618,45;806,52;42;64,2;28/11/2024 06:17;Sao Paulo;;
34,58;92620,67;806,32;42;99,13;28/11/2024 06:17;Sao Paulo;;
33,39;92603,23;807,88;43;434,1;28/11/2024 06:17;ABC;;
34,6;92620,48;806,33;42;99,13;28/11/2024 06:17;Sao Paulo;;
34,6;92616,04;806,73;42;78,95;28/11/2024 06:17;Sao Paulo;;
33,4;92601,46;808,04;43;425,61;28/11/2024 06:17;ABC;;
34,59;92616,04;806,7;42;99,13;28/11/2024 06:17;Sao Paulo;;
34,6;92619,11;806,46;42;130,93;28/11/2024 06:17;Sao Paulo;;
33,39;92601,17;808,06;43;422,25;28/11/2024 06:17;ABC;;
34,6;92616,38;806,7;42;100,02;28/11/2024 06:17;Sao Paulo;;
34,59;92616,55;806,69;42;55,86;28/11/2024 06:17;Sao Paulo;;
33,4;92602,48;807,94;43;425,61;28/11/2024 06:17;ABC;;
34,59;92615,19;806,81;42;98,24;28/11/2024 06:17;Sao Paulo;;
34,58;92617,09;806,64;42;57,04;28/11/2024 06:17;Sao Paulo;;
33,4;92604,37;807,78;43;427,3;28/11/2024 06:16;ABC;;
34,58;92615,21;806,81;42;97,35;28/11/2024 06:16;Sao Paulo;;
34,58;92614,87;806,84;42;59,46;28/11/2024 06:16;Sao Paulo;;
33,39;92604,77;807,74;43;430,69;28/11/2024 06:16;ABC;;
34,58;92619,48;806,42;42;73,07;28/11/2024 06:16;Sao Paulo;;
34,57;92617,63;806,59;42;129,29;28/11/2024 06:16;Sao Paulo;;
34,57;92617,28;806,62;42;71,3;28/11/2024 06:16;Sao Paulo;;
33,4;92602,95;807,9;43;427,3;28/11/2024 06:16;ABC;;
34,58;92616,41;806,7;42;99,13;28/11/2024 06:16;Sao Paulo;;
34,58;92618,11;806,55;42;76,33;28/11/2024 06:16;Sao Paulo;;
33,39;92602,67;807,93;43;418,91;28/11/2024 06:16;ABC;;
34,59;92620,82;806,3;42;99,13;28/11/2024 06:16;Sao Paulo;;
34,59;92619,48;806,42;42;83,18;28/11/2024 06:16;Sao Paulo;;
33,4;92602,95;807,9;43;417,25;28/11/2024 06:16;ABC;;
34,59;92617,41;806,61;42;99,57;28/11/2024 06:16;Sao Paulo;;
34,58;92617,59;806,59;42;97,79;28/11/2024 06:16;Sao Paulo;;
33,39;92600,28;808,14;43;425,61;28/11/2024 06:16;ABC;;
34,57;92616,26;806,71;42;70,95;28/11/2024 06:16;Sao Paulo;;
34,56;92615,09;806,82;42;97,79;28/11/2024 06:15;Sao Paulo;;
33,39;92601,81;808;43;425,61;28/11/2024 06:15;ABC;;
34,55;92613,05;806,97;42;76,33;28/11/2024 06:15;Sao Paulo;;
34,54;92614,41;806,88;42;96,91;28/11/2024 06:15;Sao Paulo;;
33,39;92601,98;807,99;43;405,75;28/11/2024 06:15;ABC;;
34,54;92615,8;806,63;42;61,64;28/11/2024 06:15;Sao Paulo;;
34,54;92616,31;806,71;42;94,73;28/11/2024 06:15;Sao Paulo;;
33,39;92601,64;808,02;43;428,99;28/11/2024 06:15;ABC;;
34,53;92618,56;806,51;42;78,57;28/11/2024 06:15;Sao Paulo;;
34,54;92615,97;806,74;42;78,57;28/11/2024 06:15;Sao Paulo;;
33,39;92604,77;807,7;43;422,25;28/11/2024 06:15;ABC;;
34,55;92616,12;806,72;42;63,56;28/11/2024 06:15;Sao Paulo;;
34,55;92614,75;806,85;42;94,73;28/11/2024 06:15;Sao Paulo;;
33,39;92599,73;808,19;43;432,39;28/11/2024 06:15;ABC;;
34,55;92615,44;806,79;42;62,27;28/11/2024 06:15;Sao Paulo;;
34,55;92613,05;807;42;73,78;28/11/2024 06:15;Sao Paulo;;
33,39;92600,58;808,11;43;428,99;28/11/2024 06:15;ABC;;
34,56;92617,14;806,63;42;98,24;28/11/2024 06:15;Sao Paulo;;
34,58;92615,38;806,79;42;60,39;28/11/2024 06:14;Sao Paulo;;
33,39;92601,27;808,05;43;428,99;28/11/2024 06:14;ABC;;
34,57;92616,41;806,7;42;97,79;28/11/2024 06:14;Sao Paulo;;
33,39;92599,89;808,18;43;427,3;28/11/2024 06:14;ABC;;
34,59;92611,09;807,17;42;80,85;28/11/2024 06:14;Sao Paulo;;
34,59;92611,26;807,16;42;97,79;28/11/2024 06:14;Sao Paulo;;
33,39;92601,95;807,99;43;425,61;28/11/2024 06:14;ABC;;
34,6;92613,47;806,96;42;97,79;28/11/2024 06:14;Sao Paulo;;
34,6;92613,3;806,98;42;73,78;28/11/2024 06:14;Sao Paulo;;
33,39;92597,42;808,4;43;423,93;28/11/2024 06:14;ABC;;
34,6;92612,96;807,01;42;54,41;28/11/2024 06:14;Sao Paulo;;
34,6;92613,14;806,99;42;77,07;28/11/2024 06:14;Sao Paulo;;
33,39;92598,36;808,31;43;428,99;28/11/2024 06:14;ABC;;
34,6;92608,87;807,37;42;99,13;28/11/2024 06:14;Sao Paulo;;
34,6;92613,3;806,98;42;74,14;28/11/2024 06:14;Sao Paulo;;
33,39;92597,09;808,43;43;420,58;28/11/2024 06:14;ABC;;
34,63;92612,22;807,07;42;91,74;28/11/2024 06:14;Sao Paulo;;
34,65;92613,2;806,99;42;59,46;28/11/2024 06:14;Sao Paulo;;
33,39;92598,7;808,28;43;418,91;28/11/2024 06:13;ABC;;
34,66;92610,46;807,23;42;99,57;28/11/2024 06:13;Sao Paulo;;
34,65;92611,66;807,12;42;78,57;28/11/2024 06:13;Sao Paulo;;
33,38;92601,49;808,03;43;423,93;28/11/2024 06:13;ABC;;
34,63;92613,77;806,94;42;70,25;28/11/2024 06:13;Sao Paulo;;
34,62;92613,42;806,97;42;63,56;28/11/2024 06:13;Sao Paulo;;
33,39;92601,61;808,02;43;425,61;28/11/2024 06:13;ABC;;
34,62;92613,08;807;42;56,45;28/11/2024 06:13;Sao Paulo;;
34,62;92608,64;807,39;42;63,88;28/11/2024 06:13;Sao Paulo;;
33,39;92599,83;808,18;43;423,93;28/11/2024 06:13;ABC;;
34,66;92613,2;806,99;42;58,85;28/11/2024 06:13;Sao Paulo;;
34,64;92610,64;807,21;42;117,72;28/11/2024 06:13;Sao Paulo;;
33,39;92600,75;808,1;43;423,93;28/11/2024 06:13;ABC;;
34,65;92609,78;807,29;42;78,19;28/11/2024 06:13;Sao Paulo;;
34,65;92611,66;807,12;42;99,13;28/11/2024 06:13;Sao Paulo;;
33,39;92600;808,17;43;428,99;28/11/2024 06:13;ABC;;
34,64;92614,56;806,86;42;73,78;28/11/2024 06:13;Sao Paulo;;
34,64;92612,34;807,06;42;78,95;28/11/2024 06:13;Sao Paulo;;
33,38;92600,47;808,12;43;425,61;28/11/2024 06:12;ABC;;
34,64;92609,61;807,31;42;93,87;28/11/2024 06:12;Sao Paulo;;
34,64;92609,78;807,29;42;82,4;28/11/2024 06:12;Sao Paulo;;
33,38;92601,49;808,03;43;425,61;28/11/2024 06:12;ABC;;
34,62;92613,59;806,95;42;99,13;28/11/2024 06:12;Sao Paulo;;
34,62;92611,2;807,16;42;73,42;28/11/2024 06:12;Sao Paulo;;
34,63;92613,25;806,98;42;64,85;28/11/2024 06:12;Sao Paulo;;
33,38;92603,03;807,89;43;428,99;28/11/2024 06:12;ABC;;
34,63;92610,86;807,19;42;63,88;28/11/2024 06:12;Sao Paulo;;
34,62;92611,03;807,18;42;73,78;28/11/2024 06:12;Sao Paulo;;
33,38;92600,64;808,11;43;427,3;28/11/2024 06:12;ABC;;
34,62;92608,3;807,42;42;61,33;28/11/2024 06:12;Sao Paulo;;
34,67;92610,44;807,23;42;77,07;28/11/2024 06:12;Sao Paulo;;
33,38;92601,66;808,02;43;428,99;28/11/2024 06:12;ABC;;
34,65;92611,48;807,14;42;77,07;28/11/2024 06:12;Sao Paulo;;
34,66;92606,85;807,55;42;56,74;28/11/2024 06:12;Sao Paulo;;
33,38;92599,54;808,21;43;428,99;28/11/2024 06:12;ABC;;
34,66;92609,78;807,29;42;89,65;28/11/2024 06:12;Sao Paulo;;
34,65;92606,53;807,58;42;60,7;28/11/2024 06:11;Sao Paulo;;
33,38;92598,43;808,31;43;418,91;28/11/2024 06:11;ABC;;
34,65;92610,64;807,21;42;99,13;28/11/2024 06:11;Sao Paulo;;
34,65;92610,13;807,26;42;75,96;28/11/2024 06:11;Sao Paulo;;
33,38;92598,3;808,32;43;428,99;28/11/2024 06:11;ABC;;
34,65;92609,78;807,29;42;100,02;28/11/2024 06:11;Sao Paulo;;
34,65;92606,7;807,57;42;98,68;28/11/2024 06:11;Sao Paulo;;
33,38;92599,33;808,23;43;425,61;28/11/2024 06:11;ABC;;
34,65;92606,2;807,35;42;72,35;28/11/2024 06:11;Sao Paulo;;
34,65;92607,22;807,52;42;88,41;28/11/2024 06:11;Sao Paulo;;
33,38;92599,37;808,22;43;422,25;28/11/2024 06:11;ABC;;
34,64;92606,54;807,58;42;73,42;28/11/2024 06:11;Sao Paulo;;
34,65;92604,48;807,76;42;100,47;28/11/2024 06:11;Sao Paulo;;
33,38;92598,59;808,29;43;425,61;28/11/2024 06:11;ABC;;
34,64;92605,69;807,75;42;75,6;28/11/2024 06:11;Sao Paulo;;
33,38;92598,34;808,31;43;430,69;28/11/2024 06:11;ABC;;
34,63;92604,88;807,73;42;98,68;28/11/2024 06:11;Sao Paulo;;
34,63;92605,56;807,67;42;73,78;28/11/2024 06:11;Sao Paulo;;
33,38;92599,88;808,18;43;432,39;28/11/2024 06:10;ABC;;
34,62;92608,3;807,42;42;79,32;28/11/2024 06:10;Sao Paulo;;
34,61;92607,45;807,5;42;73,78;28/11/2024 06:10;Sao Paulo;;
33,38;92598,24;808,32;43;425,61;28/11/2024 06:10;ABC;;
34,62;92606,77;807,56;42;78,57;28/11/2024 06:10;Sao Paulo;;
34,64;92607,05;807,54;42;84,37;28/11/2024 06:10;Sao Paulo;;
33,38;92596,72;808,46;43;434,1;28/11/2024 06:10;ABC;;
34,64;92604,31;807,78;42;58,55;28/11/2024 06:10;Sao Paulo;;
34,65;92608,92;807,37;42;96,47;28/11/2024 06:10;Sao Paulo;;
33,38;92597,45;808,39;43;427,3;28/11/2024 06:10;ABC;;
34,65;92606,02;807,63;42;56,45;28/11/2024 06:10;Sao Paulo;;
34,66;92605,68;807,66;42;98,68;28/11/2024 06:10;Sao Paulo;;
33,37;92594,09;808,69;43;423,93;28/11/2024 06:10;ABC;;
34,67;92608,22;807,43;42;78,57;28/11/2024 06:10;Sao Paulo;;
34,65;92606,7;807,57;42;100,47;28/11/2024 06:10;Sao Paulo;;
33,38;92597,11;808,42;43;430,69;28/11/2024 06:10;ABC;;
34,65;92604,48;807,76;42;64,2;28/11/2024 06:10;Sao Paulo;;
34,65;92603,3;807,87;42;99,13;28/11/2024 06:10;Sao Paulo;;
33,37;92598,19;808,33;43;428,99;28/11/2024 06:09;ABC;;
34,66;92608,59;807,4;42;100,93;28/11/2024 06:09;Sao Paulo;;
34,65;92603,8;807,83;42;73,07;28/11/2024 06:09;Sao Paulo;;
33,38;92599,12;808,22;43;427,3;28/11/2024 06:09;ABC;;
34,64;92603,3;807,87;42;103,67;28/11/2024 06:09;Sao Paulo;;
34,64;92606,37;807,6;42;70,95;28/11/2024 06:09;Sao Paulo;;
33,38;92597,06;808,43;43;422,25;28/11/2024 06:09;ABC;;
34,63;92603;807,9;42;73,78;28/11/2024 06:09;Sao Paulo;;
34,63;92604,55;807,76;42;61,96;28/11/2024 06:09;Sao Paulo;;
33,37;92597,84;808,36;43;425,61;28/11/2024 06:09;ABC;;
34,61;92602,86;807,91;42;56,74;28/11/2024 06:09;Sao Paulo;;
34,61;92598,91;808,26;42;98,24;28/11/2024 06:09;Sao Paulo;;
33,37;92599,55;808,21;43;422,25;28/11/2024 06:09;ABC;;
34,6;92603,23;807,88;42;76,7;28/11/2024 06:09;Sao Paulo;;
